Date,AAPL,ABBV,ABT,ACN,ADBE,AMAT,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,FDX,GD,GE,GEV,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MDLZ,MDT,META,MMM,MO,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOW,NVDA,ORCL,PEP,PFE,PG,PLTR,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TMO,TMUS,TSLA,TXN,UBER,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2025-08-06,-0.025528384632244716,0.07412117417532293,0.19887027990499417,-0.21987894284197618,-0.34314003773909263,-0.010928582608314197,0.23109430277122645,-0.12017425781821167,-0.08063278108634686,0.3240619752235063,1.121456401930447,0.286151605498677,0.32415414726172753,0.2382421685460605,0.6584911268305338,0.6764212085293602,0.3533581336410134,-0.03773774187516954,0.09466341324404226,0.6333771425637649,0.35410203681695074,-0.15855497345437664,-0.16612017306437343,0.5857400204675236,-0.0922236640661731,0.1842283250533605,0.027320158426923813,0.5239600935452209,0.11988135458685512,0.07518610832714079,0.4609805160566183,-0.2910614778523628,0.29701496772019276,0.1405735363167453,0.2483418368914001,-0.2082860039666723,0.09988601982458256,0.7097282899225721,3.042046488553302,0.48282733050038784,0.28788668780028503,0.17497248114286434,0.18228641037162197,0.5722036858653896,0.11450289072601416,0.09891558869854533,0.37436087395571227,-0.04378620243903941,0.25737520320367957,0.05409909496345633,0.07315798082439007,0.4958946909417403,0.03191733735155999,0.05154332297339037,-0.0658601466020593,-0.18669277958114505,0.01031484578191999,0.2720779414172847,0.23891892916360402,0.13804277121218944,-0.09669957363245485,0.13268390482415415,0.5869079897179479,0.2291736211130213,0.3311937625571364,-0.2871341907556335,0.5181961758178981,0.2949269905386829,0.17895079052411145,-0.0827690812918147,0.9204745880382967,0.04172845574379469,0.15388798133990522,0.6731302652605076,0.9441267937953302,-0.180358084741556,-0.15842521820371247,-0.07852137906973766,6.2570733608385245,0.4729467017387923,-0.06443362798282948,0.3656874247041486,0.2020049560140007,0.5470412252943129,0.10508262322675677,0.1651352096417189,0.48582173413806085,-0.2684536881050339,0.2850293709332665,0.5404728968209154,0.021553088596825143,0.512459716597554,-0.5754355009322341,-0.03900681765695746,-0.2881115516022401,0.09694792316722589,0.28370384248036395,0.10313581671293726,0.49221682146375745,0.5252907615343874,-0.056948018172888304
2025-08-07,0.056334019394812085,0.11722677102511869,0.239049810506472,-0.21537263345329405,-0.3358399745754759,0.016440814322408404,0.27874191166517504,-0.09635336404748307,-0.04121939848540945,0.38572847448976355,1.1623148774472534,0.31873466359308855,0.36101301258724505,0.25568589100376116,0.7030621258124821,0.6179817557738847,0.36873446945319976,-0.0019974266986150235,0.1154162231922824,0.6728666922368596,0.3375089856287101,-0.14220842532815592,-0.1637348311069281,0.5993217257705681,-0.08683581362369575,0.22527979932005904,0.013750809603533698,0.6052057723018913,0.15021837281031902,0.10684467794069352,0.48990711538916454,-0.2591107267018461,0.29714834322481165,0.17720286321065415,0.27090602208570913,-0.18899041168482766,0.11678343298496663,0.7288050455527246,2.9886576604734967,0.5212701577323073,0.3393577631593394,0.23398339961987236,0.24001238645109835,0.600882587341814,0.12991799262676995,0.1072674713884425,0.40600582486750336,-0.010670642370837924,0.271251173119035,0.07262556520226893,0.0984109812100411,0.5053024586060633,0.06445981414201207,0.07175848513032279,-0.16770362155753904,-0.18935329297667303,0.0259686588296435,0.30202900605019223,0.27703578347013935,0.17392761850288885,-0.06992147410932714,0.1735021895763873,0.6068747613978516,0.24292407755971102,0.38631593287340915,-0.26023024228335123,0.5762760543854797,0.32818745253641546,0.24301221671424167,-0.025227548235662534,0.9720491766136334,0.06334502704086531,0.11884500611410131,0.8001706100288786,0.9709020734019838,-0.1429400880656161,-0.12810455789562358,-0.06360206536714863,6.56330410104498,0.5390003875423608,-0.055990251874778574,0.3808356364434442,0.2630480355304885,0.5626399532063326,0.138742384500532,0.180528274178531,0.5535233622873135,-0.2371208864743244,0.31815696843317687,0.6204242814835275,0.05690346072822039,0.584644303938747,-0.5626186701237628,-0.030333468437511613,-0.2745746550628343,0.12965382234842449,0.3044148898607786,0.15165321133642906,0.5138527607672101,0.5413367168035221,-0.04465970815953213
2025-08-08,0.11191728700668935,0.10458764193444692,0.24986890224085756,-0.23558856928618233,-0.3367367178209002,0.018038654186419478,0.32708560628899375,-0.09552261243777294,-0.06533880603239806,0.3752239394420256,1.1431733010456853,0.3008731089741197,0.3882695373112264,0.2767497626022559,0.6964575687540833,0.5943245474239249,0.3668837145568651,0.01696719067526753,0.10247779823496295,0.6898497501816199,0.2961443509818167,-0.15652862870631779,-0.1581483283692533,0.5792954997569153,-0.08468373120603945,0.20704891132892334,0.01469838330022144,0.6332758181397291,0.17490483045274052,0.13139838535154724,0.4955849688260956,-0.25041020524136237,0.2605285604978598,0.15168523019358715,0.25366548610808537,-0.1843591793911472,0.12382680768904875,0.7056935677368041,2.957140989389711,0.6614244883287246,0.33202264100950685,0.2648572125945816,0.27863868281674664,0.5660739238122401,0.12232785434614546,0.11094929333703218,0.345254942347621,0.012433435177974905,0.23117306268698212,0.0500826134270389,0.12585670159532447,0.473716695569359,0.06388090573739946,0.07335742085162766,-0.20581449213078273,-0.19333867501697155,0.021463510825369125,0.3365536799571336,0.28847922476615095,0.1576063091001596,-0.07101358515440714,0.18794099767623718,0.5623351935018615,0.25288695565897545,0.3965982798943517,-0.24953358185184382,0.586051713365273,0.31638956063288526,0.34208997658587426,-0.031174807400588866,0.9876962450417763,0.04525064241745991,0.1003342135753289,0.7530713872759576,0.970723215046513,-0.12748756529792582,-0.10284001798258269,-0.063647207615674,6.031214954531363,0.5486668828622874,-0.04988100842486343,0.3820975956716748,0.2527019712530172,0.5719714671597629,0.1324298825103738,0.11408838740491434,0.5319470940501236,-0.23221121888049423,0.30834635260433174,0.642992398820212,0.03155791172036393,0.3806072724933347,-0.5502289445471497,-0.047092933237638634,-0.26418978332001186,0.12538524898460812,0.31351438893584205,0.14379623051216717,0.5315042240360015,0.5470212591168853,-0.031849701102849126
2025-08-11,0.08903566373488636,0.09724321507644018,0.21779648101852822,-0.2358915101438458,-0.35039523953821383,0.04264195078669708,0.3389290528557487,-0.05828312751031284,-0.05824544201195836,0.3595871305705898,1.2555462321841442,0.30876212819226856,0.38421954857952767,0.2678627876837978,0.7129156371011882,0.6353814682593719,0.3723077976219824,0.03423174628212067,0.08830973477320958,0.6956870189524607,0.27380932872462016,-0.15703043940712003,-0.15617047353155544,0.596161975399597,-0.09802104372746956,0.22647663542732843,-0.02496112215679147,0.6092202693711903,0.20158842283983192,0.1264611863006917,0.4859944264792193,-0.23735157192417033,0.3207399706594627,0.14789311260378724,0.34946873351264496,-0.17471095171823148,0.11966584663300117,0.7083458051520941,2.926232440428899,0.6804765939350677,0.3426444246799576,0.26032949380824966,0.2707541233658626,0.5524549304165707,0.15909856103251196,0.11661121615203718,0.3121053423824216,0.08741442166507007,0.16604787552886124,0.0502826778410026,0.1295367883537113,0.47735688940548604,0.06367341294326456,0.0779134850558787,-0.17169508411420198,-0.20238088579424973,0.05570223783210171,0.37945687130508876,0.2824361136760929,0.15642997977820916,-0.08786091475876845,0.18161576823514514,0.5718163224704658,0.29060203376931026,0.4130917279212689,-0.2645386739258362,0.6086868556117424,0.31960545671192553,0.43201145345059166,-0.03801349436727508,0.9923955591852338,0.04113223077096251,0.10317157282898415,0.8412447273257935,1.0279902441595392,-0.1259834779120208,-0.0882242045693763,-0.06541173338051898,5.940729285483425,0.5293178811523087,-0.03137408201852232,0.3845879735209894,0.24886009930218567,0.5956140201212219,0.12011113413989238,0.13503110719361522,0.5304353940593431,-0.2102088640699613,0.32403057080295183,0.767991283328969,0.028055548776874106,0.3820567678630442,-0.545761581062672,-0.05139832292297808,-0.2602347927601931,0.12542149258813762,0.31896876213640435,0.14402305663230108,0.5284324951264883,0.5692313947011844,-0.053248442327944234
2025-08-12,0.08286468120218826,0.08058859534694474,0.21663632177607783,-0.23310073604267423,-0.3617418548039172,-0.0016768297275618904,0.2833772560776586,-0.09398811195988566,-0.055048527986464646,0.33576596588823215,1.1709552646968078,0.31241119948160434,0.3774501529945069,0.27359663853663974,0.6722103664357264,0.6212779277871288,0.3861111969067357,0.04036192026957597,0.0900264293790769,0.7013851074876083,0.2471533654684286,-0.15415198708785327,-0.1560422246591222,0.6354440676286801,-0.09908855156897856,0.18692067623511943,-0.0646180797506426,0.6002068696768865,0.18431420884546634,0.1174079564157815,0.46926308038163644,-0.23018028495120402,0.3344695971390632,0.14885891265662776,0.2936988091429813,-0.1548522568755606,0.10245924507450788,0.6993701074134973,2.717185360161387,0.6389835183187202,0.28083474154469057,0.252076021414541,0.2610318194289918,0.5624124533187513,0.16423498866378994,0.1088553290400065,0.2642867929178021,0.06442165493260932,0.1468817917396248,0.03144888494752229,0.11352847883223394,0.46734399355251854,0.05889575321755913,0.07068101484499478,-0.23837851277352895,-0.1970163187503121,0.05618065658616156,0.3328064404958051,0.26758058718735844,0.13840378577283952,-0.10151067385192725,0.15722328655648043,0.5554520303337065,0.287598851585144,0.40858264159346036,-0.271320461108735,0.602958320690739,0.32433815283431944,0.39402025358712334,-0.045601395161132596,0.9438089977715776,0.031215680619992137,0.0719597560786287,0.7454307181713318,0.9891151662121878,-0.11689882568544785,-0.08276637601278813,-0.06940071118711744,5.385587323636211,0.5067139737455804,-0.047539047634069354,0.37928063772616327,0.26333075373885806,0.5985505403401612,0.12356969423121789,0.1458664471155544,0.5369501338080458,-0.20177206040648066,0.3212366874662669,0.7141420368902947,0.02831161340252164,0.32922765566435275,-0.5293355450659966,-0.06960412132827531,-0.2677943821141626,0.14573943569756653,0.30771958164029356,0.13909050662667677,0.5517162791718278,0.547207981066471,-0.06836296508943163
2025-08-13,0.0853091147204943,0.09869558583889892,0.2131989418523832,-0.2077955580952071,-0.3453850171263765,0.0033759644511275333,0.37350109704860013,-0.07388357453765415,-0.05289889433832795,0.3451539132294632,1.1085422053789218,0.3041843764784504,0.3898516468786777,0.2643090935866024,0.6352317194771522,0.594594955831232,0.3843785550880021,0.07239169923848521,0.10572887323918767,0.6866677795342546,0.24238358516166558,-0.13512502642379665,-0.1279740555891158,0.631911474249087,-0.08966096390241696,0.1508232993544356,-0.05585902268199472,0.5907325470270455,0.20680187048358167,0.12386541205556423,0.505004677800778,-0.2158351812958813,0.36476565845662035,0.1578326566042607,0.32530217874379463,-0.1508710112312337,0.10634553377159839,0.6190583802822942,2.5483630660990038,0.6836086699032367,0.2917439867957783,0.23347663330846413,0.23992379368560957,0.5508312631069423,0.19607388574640683,0.13181074859526332,0.28938450727847953,0.12734654213450414,0.1366299104911577,0.04082604433626047,0.12129826257045684,0.44341130417179664,0.055920399753512484,0.07736280128511996,-0.2542050262856437,-0.1764707518280071,0.10795429497571063,0.3366206247472854,0.2724415378215317,0.1654441617592115,-0.08249146796310813,0.1700737872164626,0.5117737054543852,0.31687091675515155,0.39825422645226816,-0.25357887715400584,0.606545499153073,0.29198400318568196,0.3413317903969528,-0.0387657821270726,0.899927411596706,0.060737347191076374,0.06438329156236478,0.734103806152731,0.8683551888602534,-0.10209123659520591,-0.056902701274428424,-0.06567608308776673,5.143618584172769,0.48598430240745794,-0.027047086162191647,0.36874575014751,0.2854906844752443,0.5513148278623599,0.12905473537911605,0.14283292842586537,0.5255559357477135,-0.18418466415080348,0.30970394527041156,0.6969000244140624,0.03585802184741538,0.325211564309706,-0.504362558141781,-0.03891284234909065,-0.2592242607706511,0.15816912610212341,0.32797780352611494,0.14470810171487458,0.5091451539616161,0.5015020503925784,-0.06308839857288251
2025-08-14,0.07508565564047376,0.1147338378699918,0.22230569445678983,-0.20152013155286008,-0.3434539555479018,-0.015907039638667797,0.3230239913407462,-0.06358039019203365,-0.06844579424386776,0.3847721313042558,1.1179980355696615,0.3122530701916333,0.4207640011215623,0.2805675696941463,0.6717047835858707,0.6071873085295372,0.4141644000957738,0.06375371605394231,0.11345520321179436,0.7011019530135514,0.26211608750762116,-0.14543971962338054,-0.11660027309558563,0.6891284442740939,-0.11000275254045255,0.13528215451867354,-0.06592486187071467,0.5871701034005328,0.25046583619879104,0.11851468734005532,0.407460190893834,-0.20910148175413412,0.36502120161824436,0.13741115945962257,0.32705239632632876,-0.15407714807458872,0.10736109725902065,0.6266475446433315,2.55072381620182,0.6832237931469496,0.3262121813802106,0.24915214363507876,0.2565350653300582,0.5713143367567357,0.18554650843902643,0.13210251181146626,0.2867270951727461,0.23243800920098656,0.13996794426323556,0.02481040496478193,0.12842571844738493,0.4586820125036646,0.05008056648756587,0.0824743795171412,-0.22079397624929142,-0.19402827566854453,0.11630871645607854,0.3396766045911428,0.28841887121646437,0.1734776931796258,-0.0875025498891997,0.17048911632087904,0.5210933974273324,0.29614453763679416,0.40265927566754356,-0.24608535386544095,0.6126571070678108,0.29418097019261147,0.3300499966623469,-0.04104919557761921,0.9435827993385706,0.045388916319740735,0.05484609644049243,0.6701291587012543,0.866972522766611,-0.10142399334106222,-0.055468581811162876,-0.055048553030381475,5.161334562398186,0.4794996936554712,-0.008138867181260778,0.3579465509512283,0.23821342665054335,0.6032975068781754,0.11676168448231228,0.18166603969526474,0.5491259592136599,-0.1877016214368149,0.3019087099821447,0.6992251619734822,0.03891970634642883,0.31966501164843053,-0.5106646978604226,-0.042958663328201974,-0.2503965933901331,0.1804716289650945,0.3387056572395799,0.1453923078927708,0.5592836942834245,0.4830514342112322,-0.06618261464360298
2025-08-15,0.051511079531499915,0.1195001039835426,0.24059523786065795,-0.21223697630211447,-0.3370015591209259,-0.18681122872391231,0.2577764356646315,-0.053845624458641494,-0.04406004169291011,0.35716386405290756,0.9840621515658057,0.29204174916090864,0.3940507357465355,0.25040031517008043,0.6264953598880423,0.5406559362208474,0.3570874438822327,0.03383424041869554,0.10358226721304398,0.6606598164942996,0.222683668354837,-0.13530878326231388,-0.11537802058956681,0.6272840147688592,-0.09914351719948711,0.12974765445885583,-0.042161335969737035,0.4991280884647391,0.2852776564686108,0.13534617038669117,0.41386866994593463,-0.21088960716700877,0.3597610807664857,0.12705330508840973,0.29338529306959216,-0.17963357308868189,0.09605906061266722,0.6050054592727969,2.4685396550670253,0.6516294757329508,0.31354354389873595,0.24084684812000923,0.24809755667404665,0.5165415317603534,0.16836953530630483,0.13088258185248414,0.2906054975790573,0.1998046062424439,0.11696070066371922,0.023506592760577316,0.1515583140326222,0.4283598122674124,0.05119505722293427,0.08096204318280176,-0.2207697685599097,-0.19720405136228703,0.08783711890242363,0.19738349600002647,0.27361489553425944,0.16971201688105975,-0.09218699323533386,0.16818414048429942,0.49074580816248603,0.2408793372776512,0.3863914027187574,-0.23897909682706497,0.5401566618037799,0.2660517543120795,0.24625667294900477,-0.00588843251151161,0.9119007578297775,0.0015321671703967255,0.059159769571405674,0.554219172527245,0.868597757921082,-0.0956734964943482,-0.06745155251684176,-0.05395981391302651,4.8298783062593165,0.4647712377107682,-0.04809681895759588,0.35220503271652426,-0.025328920279138023,0.5577569744510773,0.11533879930985558,0.16763910581907981,0.5484191636920543,-0.1880198882714944,0.32180123435395647,0.5905306964646349,0.016074732059333297,0.3031241437598722,-0.46059080975381506,-0.048246121252859986,-0.26064125495792423,0.13238997199142477,0.3335218128264317,0.1577360117678197,0.490730670941385,0.4863183097730335,-0.056264085566557154
2025-08-18,0.046204940368632874,0.10858906305421034,0.208240892583891,-0.20671796818696853,-0.33818706390232656,-0.18129726186583672,0.25143871680034424,-0.06404921721142487,-0.06012195448813484,0.36090533325606766,0.9610914068170404,0.27331071298735266,0.3792878555614798,0.2649937942876739,0.6241005794662906,0.5604982518428718,0.3537733539945662,0.04230818329638586,0.09134031446044055,0.6382196671941971,0.24165987600251881,-0.1568690701880594,-0.11341419882943515,0.6096761091107628,-0.11249383116274403,0.14102737873212945,-0.03883475596405295,0.5137766538387456,0.31070124278568234,0.12237699575099104,0.4178178087157183,-0.21623495737936138,0.36229031159861647,0.12050305379504933,0.3017987842358827,-0.178640232253633,0.08996736555149965,0.6086966219425722,2.400517095857005,0.6427741929406241,0.3029549281751265,0.26686866495060757,0.2750877099512188,0.49647569038921513,0.13653004138513958,0.12398188552258227,0.28023677832943217,0.18775099180692267,0.13364922603536034,0.02137053013906387,0.1483631053701524,0.4177917676689611,0.03749918692643206,0.0738928243755077,-0.2439773203651534,-0.19700771731941513,0.07618095577676454,0.18337057205483887,0.27673352017759933,0.1652200887564672,-0.10661931777697198,0.17310409411662553,0.46176140920567854,0.23661664432706875,0.3877997691205828,-0.23346079552567311,0.4994268488063798,0.24997490392478827,0.23620958424463168,-0.00039434338944988045,0.8817102536536185,0.007261083577554173,0.08916755837112778,0.5418992853303048,0.8560190469641753,-0.10772111448483179,-0.07101413530159217,-0.05416207845771026,4.613870928364415,0.47728056308804057,-0.02846512394250089,0.3554152029475617,0.016745873085052043,0.490284694483764,0.10972989643007525,0.1561139594500116,0.5424092316441134,-0.18762385525976333,0.31683605043148666,0.6643161959259383,0.02332985626352757,0.30654807393586503,-0.45776906415918905,-0.0667995045208164,-0.26304298754899313,0.1384387378358225,0.32169276209342024,0.1582528619398722,0.47526073852905526,0.4851690619960207,-0.06289227838202016
2025-08-19,0.030762832823174602,0.10426109143592921,0.20580856638221712,-0.19850630601918784,-0.3485094263833881,-0.22696178636377884,0.13022531461674158,-0.06240543131994014,-0.02138456495818175,0.2839123779979924,0.7954063323626164,0.2401678731489949,0.2754378738688681,0.2620634403307127,0.5919614452526338,0.5482804880890331,0.322237971806558,0.03064973021639572,0.10087560473214907,0.5964789960024415,0.22288083109735513,-0.13469247612104562,-0.11281336249148322,0.5843937775921455,-0.12988128672947308,0.12370602947412701,-0.05838626595322194,0.41336904372883665,0.2894861908181092,0.09449869565384761,0.3297358164606574,-0.20796596372094212,0.32090569421506787,0.1454390257542728,0.28946088456932273,-0.16164207296452404,0.0915196083503318,0.5749343548450596,2.2004365736527833,0.6382159597644212,0.2853455473457531,0.24693346517869763,0.2557125404795977,0.47591613285312784,0.15816271389229541,0.12086928376534845,0.27917936306807456,0.22329622100684965,0.08190789342663019,-0.0020201203606585727,0.15402033155581862,0.4048073591339083,0.05143400887531957,0.06534530789059301,-0.2393698048124011,-0.1919658349176696,0.08855881297797197,0.14033012127472988,0.2563837866550891,0.1577538375954528,-0.08292326917136372,0.11037640623439104,0.40333322746508693,0.23886879823552998,0.41220120414574923,-0.22515667150505492,0.4742826324602185,0.21785665782437236,0.1465243375252514,0.017863402450650323,0.8306897181246842,-0.04814121700687246,0.06570048388906868,0.43004626377965116,0.7313593110184857,-0.08588654698785136,-0.056194654598634375,-0.03284200381412872,4.05285084783848,0.48776332105952647,-0.07878244800110412,0.33134268162702085,-0.011262589555617208,0.48688863296319007,0.12795453151820158,0.16393866484039865,0.5893301754139066,-0.1718980512587278,0.3452581563516177,0.5378257144728125,-0.00048549439512557413,0.31060078777979383,-0.4651840092118802,-0.06084725067371399,-0.2644468564395319,0.12838200520404897,0.2925596167653013,0.19778970712231003,0.45234537960932086,0.4016008488014078,-0.0625452670168587
2025-08-20,0.004476140027326991,0.11722507681362493,0.21608377076620022,-0.20548036547594195,-0.36141730451265996,-0.2184667257153382,0.11200861377966453,-0.05457629161036348,-0.015965740959696384,0.2640347941071739,0.7770230515760306,0.23851589145706797,0.2535140187312037,0.2591494568567949,0.5793263919775631,0.5705558552404921,0.3215744998456096,0.023732426279515106,0.09936780261359157,0.5640294810370159,0.24387958139454557,-0.13735368596546738,-0.13072004390386938,0.5572323182752452,-0.11899857314797757,0.14827171907282666,-0.057094448464286573,0.3940639239234365,0.26933967227977784,0.09976224058120375,0.3221408823067504,-0.21092250856589978,0.3220595904900998,0.1495063074066827,0.2909994638865345,-0.18642374396424266,0.09288218152665917,0.5827980705973559,2.291151980960453,0.6611433212864797,0.2658328883763532,0.22102133345944486,0.22904713052434378,0.45916174720427194,0.13635322148933748,0.11588225278039754,0.28704074179924444,0.1279348332020489,0.07671122350947868,0.0030690241492044024,0.1585854882823341,0.39646879601986673,0.051859330050872066,0.06916782755384077,-0.2291296949017183,-0.1827564097224369,0.08693583481727551,0.15144549840036992,0.2713077169417888,0.15060613311343363,-0.07334964546606204,0.1384533037081701,0.42254792597034485,0.24323547370556486,0.4176380489606142,-0.23006609383162668,0.46316334872331333,0.21557221212826327,0.09045422768356781,-0.0014894182964021452,0.8007922880940603,-0.06409897877602821,0.07575287678779952,0.40837533984421737,0.727792132449286,-0.09500186192780358,-0.04025221258741696,-0.02589064522238027,3.8631541646550716,0.5215358069681408,-0.0773837779268356,0.3541980817246766,-0.03183599244016033,0.47576743085851647,0.1323820110899636,0.16752627538250398,0.5850253621615094,-0.17807647138770277,0.33612478823599146,0.49870442908743806,0.03130304541587603,0.3010827618789109,-0.4711576939211972,-0.056007315610174135,-0.2778311732220746,0.12329500128513904,0.29532997849530007,0.18413120010075024,0.44403598462580796,0.4100763877494711,-0.048369722670654314
2025-08-21,0.0002509906064314116,0.10221203318768879,0.20229493758618577,-0.21483471135316778,-0.37237179332935766,-0.2328973705417945,0.05428907780036818,-0.07555683286416803,-0.014033370897548636,0.24537086425773813,0.746469000604985,0.22619295680863072,0.2494990396153467,0.24635115752013803,0.584454356132925,0.554596874770513,0.32068086512026905,0.028589019422669892,0.08873143993371091,0.5385071632562455,0.23169908002364759,-0.133859120813124,-0.13657254241292915,0.5013952748848443,-0.12442990414597088,0.1172766014185993,-0.06822029855608691,0.37770945752676943,0.2704746412043826,0.10743753176960191,0.3236958621408703,-0.24438830035175807,0.29071465925484197,0.14209514003692347,0.2738415847634075,-0.20178111967892431,0.09326106369813525,0.5821814826475862,2.274984622598164,0.6102836273373902,0.2479198400968663,0.1970494346623446,0.20428135103582212,0.4483787528908907,0.12179639494796257,0.11500861336801815,0.2641283811274502,0.09200741171555182,0.05874286688231556,-0.025468721349816703,0.15742585740693626,0.3832221560115725,0.05431228561047008,0.06142128482621212,-0.2240826757384392,-0.17800411180887654,0.07148433749944871,0.12970213573353861,0.2748437397453485,0.1148519324327073,-0.08675196776825644,0.10967704817246293,0.4012066272290371,0.23997002348119034,0.4197357379919384,-0.2222834552166184,0.45789586532155746,0.2051943672574894,0.0708968120004474,-0.012602514272398002,0.7518627766019923,-0.06564203767698462,0.05293675529978081,0.34642514996640283,0.7082348460691665,-0.11168457910443463,-0.04353731030433894,-0.033704271251496665,3.8055382361778847,0.5309151117990576,-0.09607914807034479,0.3472943973081486,-0.016062575590434003,0.47987958186826574,0.12478930081135209,0.13963275863233315,0.5814213855547965,-0.2012188584707294,0.3248647894157193,0.43727542922537666,0.030326978602902788,0.2702885274908642,-0.4659837398124267,-0.0634946314239434,-0.28955425280170977,0.10545621278962436,0.2988464120718748,0.1795666957274369,0.40940940969042283,0.3417681649899329,-0.04514082057643931
2025-08-22,0.010198310627172802,0.11206642764964725,0.2199889563698163,-0.2009228760573356,-0.35599822794505886,-0.2020987470812583,0.07263427783680321,-0.0761193328644405,-0.007180086364058869,0.2792933256447965,0.7918072802102989,0.27478900034345743,0.3371295000348442,0.3102259385905233,0.6060576758722229,0.5571482749425778,0.36264949753824993,0.02440653140600557,0.09064148446827014,0.6014614774954723,0.2891539583883369,-0.14740130083839553,-0.11739683518623356,0.5823382969182478,-0.090571730670579,0.09958800722312766,-0.04617287814440807,0.37671463532294536,0.2660095668736582,0.1428179203653921,0.34995441750877676,-0.21623920853406353,0.33603515811334406,0.14739596460496118,0.3190216911215962,-0.16102102728687873,0.10315281837356816,0.5780234274237941,2.3057289664231377,0.5849019501500055,0.2828270318541155,0.229358417279103,0.2387146245200258,0.5230059870211217,0.1510455672158899,0.13686997449821803,0.269855241936503,0.18151498368212793,-0.0005132766065983896,-0.014589904839797052,0.15591677762695677,0.41195357229951113,0.04037121381463793,0.06472486086755569,-0.24511022765049562,-0.1778100884160433,0.1185954362390731,0.17339866418876082,0.2841214561551608,0.12539167271408047,-0.0810989939786203,0.12188134206234791,0.4378800474526485,0.2686393630557262,0.4162145127261896,-0.2155646974383829,0.512599467392711,0.2030087762042425,0.09482686619043768,-0.0048474648540253185,0.7245254782624937,-0.041880102990772494,0.057896549078309656,0.39918458984214045,0.7161982762153472,-0.1180491986771155,-0.041662844184070735,-0.04534953911182471,3.911510117327908,0.500162754965944,-0.06174819330425463,0.3511714247597919,-0.025558145217810302,0.4969255528574139,0.12493650214836349,0.16376694178150863,0.5454310807371456,-0.18374315370331928,0.30195688194267056,0.5378109469903749,0.04797209452781459,0.3202837830974823,-0.46056180650031675,-0.05454711771731302,-0.2671381111655591,0.15386194558767463,0.3150955419449937,0.1609767811552676,0.44006050498291893,0.31170051155407674,0.006315174992158168
2025-08-25,0.008026507042800501,0.09384170403399161,0.2066101167487362,-0.21833698984148098,-0.35804802919728507,-0.2158131634176813,0.0351688938446193,-0.09428693274936584,-0.006730088324331085,0.26555994486130574,0.7950481800143641,0.29609067470379324,0.30813587440616264,0.30819735660418357,0.617617756504208,0.5377040981959762,0.3461965469183439,0.018966139706023677,0.08862513665772687,0.6176707221693267,0.2804127354561521,-0.16935701859299424,-0.11903437668216987,0.6010529723238349,-0.07548040433249159,0.07373551250787735,-0.045050700339011485,0.3673183278462506,0.27698611653368865,0.1380075459286787,0.31222799111136457,-0.22971228422397538,0.3088157261503106,0.13251855996693118,0.2940222238042216,-0.1832064000785808,0.11061490524138962,0.5673405973096322,2.2751812984332465,0.568367574491629,0.26489351617914303,0.25373805705552455,0.26318911547380197,0.5193303394885376,0.1303802638063447,0.11799992293653805,0.24838770697381674,0.14666041158463528,-0.013854564475890507,-0.03893974490881702,0.14119420533193816,0.40504287587754306,0.01977660316223595,0.0478629583618555,-0.2640023687764518,-0.17016755001032446,0.08874040124729277,0.17323202245863922,0.2748373899967902,0.1073168200946597,-0.10362689107038192,0.08629181289524102,0.41243642507065537,0.23663890461918102,0.39321784959538375,-0.23993517097859307,0.5101668607554009,0.1978256094449884,0.07970503226971282,-0.026025967215123624,0.7472888846376895,-0.03729235105147577,0.04857127271735484,0.3997417466872164,0.6966707781854813,-0.1233456004570086,-0.07323383846891873,-0.059130999257380745,3.830055124366865,0.4494789631344307,-0.08243851686138914,0.35938324436855495,-0.05154859634018083,0.5088317067929904,0.0991124167556292,0.15022259215533773,0.5398693333623379,-0.19309011213341265,0.3059298409783495,0.5523805234515629,0.01820596242767336,0.2950462617681693,-0.462666388425917,-0.07044046421029992,-0.2705022051663746,0.1520475043899825,0.3097300486722634,0.14986097940791,0.47806798630287206,0.289297372240368,0.016953960506423282
