Date,AAPL,ABBV,ABT,ACN,ADBE,AMAT,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,FDX,GD,GE,GEV,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MDLZ,MDT,META,MMM,MO,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOW,NVDA,ORCL,PEP,PFE,PG,PLTR,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TMO,TMUS,TSLA,TXN,UBER,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2025-05-12,-0.10842569781161604,-0.10118575718481715,-0.06507162154649015,-0.12926851829861885,-0.1310956041957596,-0.2152053584769329,-0.21894032093001914,0.023630963227563972,-0.006291710898319369,-0.15130779154753027,-0.2860127258975371,-0.2107416398389217,-0.27655602704000204,-0.20948431596891437,-0.14397021581163583,-0.15581897664992805,-0.11557096201575257,0.045184277594807365,0.002927453466920138,-0.22599490929865773,-0.19034223806034367,0.023545066099493694,-0.03087889776205688,-0.2330412841479439,-0.107816053272622,-0.05513164027394368,-0.1320947992837902,-0.08976843249289446,0.050628614788448933,-0.049192235590750144,-0.11578371044717573,-0.11103124287358712,-0.29637442920556056,0.008473131478450524,-0.1973327719343836,-0.12863372417057262,-0.02189991742908526,-0.20626955157220506,-0.34520926229237836,-0.023865821586496416,-0.13446149760079007,-0.02709670641734596,-0.03690628342733571,-0.20730910105454625,-0.06495678322241383,-0.1341849189420823,-0.11251652695927428,-0.11569422743982094,-0.14689928700404664,-0.14689901388296733,-0.036653497398054125,-0.1450396857740941,0.017382843486953292,-0.0521904250367029,-0.0480782917237319,-0.020401007515256975,-0.05790434222463281,-0.23814549168829968,-0.15806859977676524,-0.0167547558489487,0.0022735149074557537,-0.039617064858850304,-0.17049554842831882,-0.1305559174368669,-0.010109959506136468,-0.03713730705050633,-0.20172139102666486,-0.17807790429499382,-0.3174872020498556,-0.04451464188511478,-0.20498934939235758,-0.1503676165614276,-0.29625137301642956,-0.14344151957567264,-0.17900244763949225,0.08644377013478599,-0.08987935144890091,0.010131153756526068,-0.3371712832299374,-0.09036190035835934,-0.13184538361290876,-0.02746520882674086,-0.012647759624148547,-0.15970320629146406,0.012487335914341369,-0.1608097461425062,-0.023493826634347403,-0.012048437965334946,0.06168969828236037,-0.26141050943681154,-0.20611600725929335,-0.24189449453273348,0.36280286431982545,-0.052662721977768,-0.04815671829987567,-0.1814765728291683,-0.09623866370829126,-0.0018638817065517177,-0.193009150540165,-0.07034446331703004,-0.09236453221553353
2025-05-13,-0.07599911532259251,-0.08390415532002216,-0.02181436216969934,-0.1343110850330913,-0.12747182035400462,-0.19380430053482578,-0.20406849301081298,0.05430443145735686,0.04342928574455074,-0.1433439752254111,-0.2774540626161195,-0.2037589215814426,-0.2969905822409251,-0.2317106500747388,-0.13911053062072787,-0.14736416266261188,-0.09149037370987867,0.08124626353391551,0.02333475951721542,-0.23579336160596154,-0.2071476647028403,0.059877501611270256,-0.031731755840580966,-0.24892827318867883,-0.09005666136065482,-0.03832402552532166,-0.13400004461085757,-0.07762070355570772,0.12064863691783778,-0.04954661875399524,-0.08590157390361175,-0.04175282577872497,-0.31205081764682174,0.049352734224115236,-0.20897592719975022,-0.1125282893878441,0.013121380237719804,-0.21968409315087634,-0.3491596092917384,0.02122931704373543,-0.1565436138913765,-0.009347532402063763,-0.015209484483726055,-0.22119973633165468,-0.05578494164242276,-0.0990681119806529,-0.10544754352014651,-0.14285712905378012,-0.11883358765439822,-0.1425243217860943,0.021683267119649963,-0.11350560206961147,0.034579396009083885,-0.020007697476031483,-0.018637237472605594,0.03173302960379365,-0.052815072855180833,-0.263337283416881,-0.13112304471020675,0.00390440730931807,0.04340054832686002,-0.02665869160497203,-0.2068915685503505,-0.10879013809561555,0.003177508607223989,0.03220513797558722,-0.20595493441862,-0.156236252675088,-0.39367361278340574,-0.09573026400296825,-0.23973906738590722,-0.14708597279147018,-0.31953613219894406,-0.17127917101294265,-0.22606713709280646,0.09776346354990484,-0.06372878659730485,0.04308065258253191,-0.4466403352763375,-0.06452677330713263,-0.08682233187846489,-0.019179781578058108,-0.016972914764164182,-0.12391885644879119,0.04774079167139322,-0.08556008583830166,0.012691349376121153,0.02099714212032011,0.0824602678482772,-0.32404585849452094,-0.2859458680190641,-0.2689541058345237,0.48057447817062093,-0.044192347903230234,-0.028121161848114973,-0.1719493090679547,-0.0699805623410652,0.024696932057435506,-0.22231481196398817,-0.035687604323052735,-0.061275857678131596
2025-05-14,-0.04981446067560058,0.00011275769906460287,-0.009342911324125236,-0.10566263890030347,-0.1383830527822516,-0.2048710586439524,-0.24571429863177907,0.10764840580482615,0.0610220014895676,-0.15445862967826174,-0.30141287852784093,-0.17511166023434566,-0.28528379451062946,-0.22007109182690754,-0.1414443948519193,-0.14477352554184342,-0.08664535565816522,0.14063100718490518,0.049327739596867426,-0.200443869702845,-0.1785307677543546,0.0728595995705098,-0.012005883474484724,-0.2136352297674562,-0.07079249805036159,-0.013797143236012888,-0.14217244109215166,-0.06758403888444064,0.1234252718552199,-0.046925809944631025,-0.0637842601312344,0.026688046828286516,-0.3340419929331455,0.06749589172073622,-0.20219715612004863,-0.10144932799611972,0.029019226012021337,-0.20021506713611203,-0.34399642468015323,0.07624416276439017,-0.11453267373575104,-0.03307120288574228,-0.039605193637102465,-0.2135402965975146,-0.04370084764907434,-0.08454426602752685,-0.08565077851344527,-0.059576613670045964,-0.09987379530705964,-0.15467324343205546,0.0518268687762411,-0.13173155609233556,0.045410487938687405,0.00013452607573016806,0.051421736130673135,0.05503431602294262,-0.0248768026367705,-0.25213681457066817,-0.11868225132331478,0.02711432791885804,0.06969263499938705,-0.00035611307347171994,-0.2406112834861207,-0.0872730952009888,0.014002981285880955,0.07199699117886504,-0.2106259365255314,-0.1679430404919533,-0.3421572854542463,-0.06647961983392814,-0.23592261253516877,-0.11405879085426052,-0.2838138119490037,-0.22247307990136433,-0.21026430615242298,0.12470183576275173,-0.014470093782596116,0.059865467187489085,-0.4055278429646265,-0.04086565285038457,-0.09907309632231875,-0.012776625651618856,-0.012282160003475706,-0.13676337353826473,0.06856069559227207,-0.07546535574559732,0.027941192614021948,0.09632115636731697,0.10413496714279724,-0.3777689093185941,-0.25141267387944355,-0.2367989815227749,0.4753346105651056,-0.027309092064055962,-0.00993210068549466,-0.1578534209088669,-0.06525459289357927,0.044018171248158655,-0.21550702955911571,-0.02463960463052106,-0.04923109907704215
2025-05-15,-0.047428944609798185,-0.02760177410631437,-0.056488767146269714,-0.11969102701970602,-0.1550031303206305,-0.20144377420725368,-0.20673729414386122,0.07995246427276215,0.02903540053384257,-0.1424355607365071,-0.3000280141492513,-0.16167682573346154,-0.3261316861324477,-0.1682021219776788,-0.1565352987418458,-0.1355679970531538,-0.10652384136272253,0.08380004534010288,0.03945698735673053,-0.19022875516945903,-0.19788134836768512,0.043801131779587,-0.02703489819009408,-0.20765586349456844,-0.08446108422479215,-0.03569036617166432,-0.14054850848758704,-0.12342671865636046,0.1135605605313168,-0.057380515242890784,-0.11936881457311022,-0.005423328223076007,-0.3200800359110836,0.037762431430622634,-0.1972322671982314,-0.11458884983871753,-0.0049432442534127485,-0.23541775687082667,-0.3005098518886318,0.05052997415978522,-0.12528069633715444,-0.04234942042321155,-0.04894120459008078,-0.2126642810640209,-0.06924405373846754,-0.11810286181879226,-0.1153079059583213,-0.08564225808165693,-0.11316668197849222,-0.14747996375666417,0.02610339835462705,-0.1473854471035818,0.0034792201617569463,-0.007206711056350734,0.03155133797293452,0.009455269619829676,-0.05971013978759654,-0.23889556779443466,-0.12528514080434783,-0.006400391053961174,0.028196345380576693,-0.04540496341971778,-0.23462179140177208,-0.09966005009459855,-0.009388132684756911,0.04579673232490522,-0.20946406228872383,-0.17689013446609203,-0.3436091901062748,-0.10183280588420729,-0.20660055014352974,-0.1380631471683278,-0.26782603560502416,-0.2016934446489933,-0.19008517036431716,0.0793895891241343,-0.026343396061353275,0.02996163661642781,-0.3020324505126386,-0.056530870634385666,-0.10108214494639967,-0.05348259391915877,-0.04240831102021847,-0.14513389341746175,0.039991264139580984,-0.09145076158833154,0.0061817688019483175,0.08179134610930117,0.09954619824947553,-0.3491008087080121,-0.25302588183290475,-0.21804928061361695,0.5298926350911476,-0.04893678733355067,-0.039896538826068584,-0.15402537101608527,-0.08067565400343724,0.022481994055124854,-0.17763702145443072,-0.02780624115221264,-0.06285197133229659
2025-05-16,-0.08888158252650791,-0.0718779006560244,-0.0393215151597186,-0.1137639633121752,-0.21191784166892913,-0.1981329342097513,-0.32710382777149727,0.02767689291194131,0.021192680512648,-0.17931505867320774,-0.3092606586789528,-0.18503875684971338,-0.31539595908807305,-0.19716042050569182,-0.19672469749604815,-0.1709441850598179,-0.1431426308492969,0.05287682430866003,0.004143701419024537,-0.22907413417257816,-0.22452060510791894,0.01871579510998489,-0.05752608972465478,-0.2321630076521195,-0.07028718291518055,-0.061396529709178305,-0.16534587347987784,-0.14096129202485685,0.07841537570327439,-0.04979322121264573,-0.1747490862849599,-0.028584936570768216,-0.37030322838525387,0.025198016858792527,-0.22774824605228572,-0.12748088994271334,-0.014748884733556178,-0.27037541676167187,-0.3054190661071763,0.02269255413052862,-0.13907727470940112,-0.07672016777902613,-0.08387131822208937,-0.24041699363409097,-0.10055211266382869,-0.15903769080755725,-0.1256032331261785,-0.12636507348003745,-0.13977690647509866,-0.1708978681885851,0.01676308412214933,-0.16528032358453437,-0.004464129742768108,-0.021830777969102932,-0.0327153172755934,0.018361695715551685,-0.09820458999000459,-0.29613138480310175,-0.13604603331005527,-0.030766677434806766,0.017448978950515226,-0.04522378018297779,-0.27479051562473433,-0.17361636106450185,-0.02828705542519283,0.005231493402078735,-0.23531030292762845,-0.22468188674275735,-0.4135293683552508,-0.1425958306954691,-0.23907321300539475,-0.17852470889368877,-0.3056761637781027,-0.2958177721841182,-0.23682175146208562,0.05789137885447293,-0.05560480319369998,0.012574287136353446,-0.397044607393954,-0.06206388543106112,-0.12347137252934903,-0.04820098514115023,-0.067018053980614,-0.17535991369689152,0.019453849174159155,-0.1152988655605387,-0.025906736514726303,0.05661761333697779,0.06539820894573156,-0.44889259600355547,-0.2972238859076892,-0.2563646863238973,0.501042594202213,-0.06842100974609133,-0.07558382313373602,-0.18773138887209506,-0.10381311270378912,-0.00871352190144803,-0.19721691387837703,-0.07991568203100563,-0.047955176194506066
2025-05-19,-0.061294580221562533,-0.07353025693151305,-0.034890973805349335,-0.13118466269160955,-0.20607800286242317,-0.2071874790793371,-0.3113142613002231,-0.003598311630965023,0.033818332721044286,-0.19436882528894306,-0.3487924045601931,-0.19095932543121497,-0.2677579230252025,-0.19673890808148675,-0.19058943502556303,-0.17595341464527814,-0.13460002493769307,0.040828694778306196,0.011230981797812123,-0.21326123125740515,-0.2039681488787417,0.03937184976179897,-0.04204643541797615,-0.21281555176917033,-0.024718404482657608,-0.041415380694501236,-0.1632695236713242,-0.14634150950394975,0.05740505219126857,-0.016732159397339297,-0.17200866815421767,-0.051276391837236535,-0.3283811862614687,0.030754969824691614,-0.2062607049501246,-0.08947246040999368,-0.019161204928701103,-0.29429548170450914,-0.38031221871985155,-0.015496459939564167,-0.12250383556420719,-0.09461406349497303,-0.10174641070052237,-0.20178991105470012,-0.06849549620683115,-0.1499964055396974,-0.13142735540350947,-0.12942413185915003,-0.14602482083801704,-0.16342133704343742,0.031625023131977015,-0.14192104362418623,0.014657534349697743,-0.018158766739239773,0.09917393369339034,-0.01935009105853691,-0.07610553509604179,-0.31461746036289995,-0.13353171544390974,-0.031898490205599206,0.023766853217787265,-0.05290567510768085,-0.2770798279584439,-0.18377998161331055,-0.02252402589908087,0.009871725449117075,-0.20800327226570858,-0.24996591672855573,-0.43386617558639373,-0.11385926702002402,-0.22466932926674854,-0.11334299673903891,-0.3284162920606717,-0.3357967096466732,-0.2411755997431193,0.0773595081053251,-0.058662083731001013,0.028324110217491705,-0.3470889686015184,-0.06102564350780737,-0.1246889250341614,-0.06447347965862749,-0.04546791578640175,-0.17552814286879004,0.017179892797122842,-0.0936835103904452,-0.032044223280466966,0.03176608204564857,0.06789039553751097,-0.4172846801931722,-0.2796199090219331,-0.22886764632665035,0.3043755314073169,-0.0419504372177244,-0.04470212863063505,-0.172513224605094,-0.11802136966526011,-0.006130934164943369,-0.1818462994863388,-0.05510872564060465,-0.004962640126925377
2025-05-20,-0.07232989739843076,-0.08633054222451042,-0.04088080433878605,-0.146653245776313,-0.21674140162660227,-0.2225584226974664,-0.3266714045719301,-0.013740111805485622,0.011881292319260606,-0.2196390054465449,-0.3938991355080288,-0.22126942259189497,-0.3033136873466964,-0.2104551539830728,-0.21690980867080745,-0.1967378234884296,-0.1682787599545741,0.021863557572850967,-0.0035902642595113665,-0.22040098956148002,-0.22740040234168113,0.028616634418216602,-0.05922607290856852,-0.18642513782415437,-0.03316184334620753,-0.0839457311270222,-0.21924996040690625,-0.1664521498859326,0.01185946997340459,-0.038974056302243376,-0.19197863583594854,-0.06925816832217757,-0.3376190973824795,0.014920833749946794,-0.2291055872136445,-0.07810061874585195,-0.030712279701415213,-0.31909161631247795,-0.4374601916116936,-0.045816248838824736,-0.1311105811830373,-0.10316306013789789,-0.11044890950679465,-0.20974943776447064,-0.0869127296434049,-0.16464973891842583,-0.13761080239073542,-0.12898090687340003,-0.17987489633196607,-0.18969927492080974,0.020775007103843612,-0.16022533831213903,0.01484119471784695,-0.03604826085647672,0.08493529966025337,-0.0381602610437084,-0.09258978962863873,-0.3510178057651663,-0.14095276497244513,-0.03589011189288027,0.027892576887028175,-0.05586798730684195,-0.3145297921980159,-0.22253931335004706,-0.03938925666519322,-0.0015414968139217944,-0.22451623400728105,-0.27815519125457966,-0.4698831973393396,-0.15043294026363285,-0.20660792012562768,-0.11475418974404783,-0.35165808314777647,-0.38664746965083463,-0.30524335792495516,0.07006268614901823,-0.08750887518971107,0.0006637087682292986,-0.3831496929168807,-0.0736220088133297,-0.12986624619399745,-0.08769428225901787,-0.06832594824305094,-0.19368006150316663,-0.015117469321230148,-0.10692934217803018,-0.05507040674403596,0.019201086338560547,0.0484061014376842,-0.5112967354910714,-0.30705308307345036,-0.25987390364070295,0.24392819320714854,-0.05683872093630149,-0.03018138609005061,-0.17455692743847395,-0.1479202096792933,-0.03004886202796264,-0.1862882017023184,-0.06088586444653665,-0.00537830774599235
2025-05-21,-0.013092028259108934,-0.04615031019014881,-0.01002065074125058,-0.1188900644301416,-0.18324710481585704,-0.17302962480067396,-0.2990956965386733,0.016745864821985257,0.03276472613313308,-0.1613350480601654,-0.35469985767765144,-0.13303229278367024,-0.25036919377131217,-0.12865343442328103,-0.16498482625826338,-0.15120017194577007,-0.09649246662515298,0.056603664368209405,0.026421359528013832,-0.14650824416290265,-0.17632320698216586,0.04321052112070867,-0.026315928415993728,-0.09829617505239607,0.02081427766776367,-0.04841143031586137,-0.1597846551680253,-0.14825576840243126,0.05103123555116584,0.0006470592440692702,-0.13196660394439674,0.027385917939115823,-0.2830757985126555,0.04105878468125057,-0.1690776207258311,-0.04957158766914893,-0.010553341910454206,-0.23448574867941852,-0.3893641662088563,-0.02094584171973146,-0.09322400962113297,-0.10500324238536884,-0.11282750650825468,-0.1412912358750129,-0.04629969915162335,-0.12417995940051996,-0.09010365002710863,-0.060481819135448145,-0.13095474963356235,-0.142728868454026,0.028969880594352793,-0.10802667770127106,0.027740201089049954,-0.0019578318785946625,0.12217405429665218,-0.017745846279062727,-0.04336449687108024,-0.3041902292150176,-0.08004454978797404,0.00827383505347723,0.04436961561740649,-0.012474709343936574,-0.2702885879691048,-0.09587006639420914,-0.01071064582495418,0.0251993180968747,-0.14427759911119398,-0.2360311034621525,-0.3650475623026408,-0.07352930600906138,-0.14830729724322733,-0.05117409591646993,-0.32331807182453787,-0.3327941827296117,-0.2353033765446928,0.09277859325532412,-0.042145499092116845,0.014593712659089375,-0.28290248506894433,-0.06416443841386532,-0.09060106029737858,-0.18637358765913348,-0.022191525525096845,-0.14731221311486187,0.01573903375337471,-0.04916708906799161,-0.018916910605387027,0.08384516403042708,0.06790546264685848,-0.40614360381856374,-0.27420204365650447,-0.19116060264425538,0.2907438872967305,-0.030981992950645187,-0.006061432362804098,-0.09974360480268407,-0.08296636395237167,-0.01296598588790765,-0.11115117242675665,-0.01911603686013219,0.03402842056079769
2025-05-22,0.01454530078329197,-0.03100809134625604,-0.012784921751467726,-0.09817461214492984,-0.17720762766056608,-0.12116194609158115,-0.2248036268617486,0.012943997403646046,0.010959479701002639,-0.12458471339753752,-0.30309210116732865,-0.10394385006928175,-0.18007779442018879,-0.11767748123029875,-0.14730456301945893,-0.12912205701417667,-0.08667407868041033,0.03090880999793999,0.044114558079908495,-0.11624579167515314,-0.16708927720664857,0.031845774222288625,-0.003481413050645976,-0.06857069218027267,0.03410417837531177,-0.044696368473594816,-0.13150762732049825,-0.13895374935838123,0.08159223373805646,-0.0018867615761346546,-0.1297213106614643,0.04497992615353996,-0.2731125876271461,0.03952276594789672,-0.16619718592023158,-0.03681778777826361,-0.04252430357016079,-0.18891999092995748,-0.36517007151868186,-0.003384111198872386,-0.07504355578271582,-0.09041343299491711,-0.09990333966532283,-0.130207284457438,-0.027243143916027446,-0.1391850014802236,-0.05951343488246197,0.001942735076780222,-0.11747341554501034,-0.11218820539025254,0.01782736941046892,-0.0821571962206904,0.02946798369011261,-0.02407352624255954,0.1359432087543888,-0.014885164755231495,-0.027507413459740615,-0.23722453637161034,-0.07571554736344122,0.013093544815935054,0.02804988742254011,0.03391035046908397,-0.22353762723895731,-0.10083805257879286,-0.012636503839479118,0.011430147630662524,-0.13323004672512795,-0.2171667533440771,-0.3002880376298702,0.004905540549015486,-0.13184193337213013,-0.06847883426457368,-0.24987089546865393,-0.29325289189956094,-0.19718420045482632,0.085336672141482,-0.04866203731739449,0.004223697603256249,-0.21295379176444618,-0.0423530979620097,-0.049195269700999855,-0.11464919266172102,-0.02114659286852194,-0.1251163144493559,0.01692831570717257,-0.030466985503526667,-0.001471164767891553,0.07218988816875471,0.07144784844785301,-0.3601340076313415,-0.19452838834742292,-0.19289689581775327,0.30678102763123716,-0.014059501167704713,-0.01394317296943659,-0.09136928317971993,-0.07235846116733957,-0.010070303123695501,-0.08614406288276921,-0.012657361256331878,0.0321469777398119
2025-05-23,0.06164004286820002,-0.01602258114476518,-0.014840052478526156,-0.062352033990323186,-0.12961679727529307,-0.051860319811738,-0.1676722359819267,0.020651993210061392,-0.004504348724991836,-0.07746334688061496,-0.21562587913444076,-0.06696085999753598,-0.14807674411054972,-0.09146027434357218,-0.13173271572524947,-0.1045635376068943,-0.051208073603468796,0.037790167996793134,0.05300583555960181,-0.0809046174736463,-0.11904462715870179,0.0011864979720426216,-0.040072374981206416,-0.003354781934557405,0.06410661627110104,-0.035196997301116806,-0.03184724769006486,-0.12115821304953767,0.07721487681187267,0.006233767616251273,-0.09806033722488805,0.0608652798359679,-0.21897564819524296,0.026101814119716016,-0.13052306235647326,-0.004265364354839818,-0.011188531874928298,-0.17922094552760415,-0.28821904145227184,-0.01149323430431659,-0.038609111566531906,-0.05028798631472342,-0.05769706985933376,-0.09749341614208662,-0.008536259112791766,-0.11170891365617752,-0.13526826632184985,0.06700793622124324,-0.1712668803827675,-0.06181483644480945,0.012844563291225741,-0.06568840462215308,0.010342020081716363,-0.02084400216675797,0.1681423518200188,-0.004434424653431801,0.004413324884824932,-0.1433004061608103,-0.052515507147769425,0.005217915742583568,-0.009462743504369264,0.04294187390413551,-0.17614165333499932,-0.06813804034342286,-0.017543953597608297,0.028306498220829424,-0.09932123341025378,-0.16448874457555163,-0.20601920587251543,-0.021250944294330942,-0.08070241040936943,-0.02633369950172737,-0.07010658814300896,-0.2335807465934967,-0.13424473111815183,0.044121107004266746,-0.043234340334386445,-0.03967906679118838,-0.1440898028872497,-0.0477450860442179,0.012431203259004597,-0.09063448662795826,-0.013524537326502495,-0.10456791221650175,0.007204361115786817,-0.0036492809732018294,0.003995719465945569,0.07734491428610812,0.07361349169874387,-0.3076181402188056,-0.09667595593259937,-0.12355956100404386,0.30331168803793507,-0.03091198444353216,0.020025310439986788,-0.07215968918435212,-0.054860305468703574,-0.011913001570969195,-0.05275394404711231,-0.007647411213708599,0.042815697023948274
2025-05-27,0.04208458284902916,0.0018271788729108396,-0.031742185899786834,-0.07512175662254084,-0.12340912850039865,-0.07086885111175123,-0.18530776771813384,-0.0038441625314131755,-0.013660881277504089,-0.09011057878355833,-0.22536526557377412,-0.10932366135450788,-0.12969936626505052,-0.1141345350550036,-0.14723458193958128,-0.12675584027497133,-0.0811179733086198,0.021085656350276483,0.041057739581888075,-0.11169800174580735,-0.14703874146776608,0.01575981805720894,-0.030973468796017922,-0.054359197288763816,0.059331817304877243,-0.042936752049881566,-0.03487025497896834,-0.12414043969932509,0.06093063510926744,-0.005614108752551195,-0.10957982638922781,0.04037737275398667,-0.2445724433380183,0.020120838180668787,-0.15409853236604576,-0.03875960419212121,-0.026694224442751047,-0.21846491750554398,-0.2660704859070562,-0.05738096009907956,-0.04202937612242219,-0.06182479355586468,-0.06754750209264282,-0.13007009078643472,-0.035852117028357666,-0.14288548120755307,-0.14014753142302183,-0.024937656809272957,-0.2048324714952603,-0.06918123890484251,0.0001049112465059121,-0.08926300963562217,0.001807997854988086,-0.04359942616796064,0.17843555774790276,0.001654076757694467,-0.022180919891446216,-0.17530101994259817,-0.07698513443684751,0.005651274711018894,-0.019972603190861804,0.03540875480510841,-0.17368026665515113,-0.09395687477910886,-0.023343607334177507,0.06224315556923532,-0.1227198230444182,-0.17783785182424405,-0.20807212070987635,-0.029505380413876514,-0.09989739557641553,-0.09041995680472215,-0.08688611970964288,-0.22061052833611838,-0.16910956088443196,0.015069903348585822,-0.04975615456691118,-0.04185822104754067,-0.09407697043085306,-0.052807536074300554,-0.0004712434288189904,-0.0770970861089817,-0.04549042020209848,-0.11226585021220159,-0.002724924674700313,-0.022660536031151146,-0.0216336851408947,0.04876968254863301,-0.04549558880780036,-0.2735216673188936,-0.13473724785361507,-0.144694533762058,0.2953373316500998,-0.05185443216779273,-0.012715421205681698,-0.09569152789277524,-0.0737736232009818,-0.03793855426298687,-0.06691408980760727,-0.028666927105276407,0.037731938785635855
2025-05-28,0.045004106034227775,0.04809200444612027,-0.019223369524255407,-0.07754471735769486,-0.11830615931530408,-0.0746699861005351,-0.17086836108510117,0.007876134488009834,-0.0054899037273192786,-0.09067663585074093,-0.24398591373806955,-0.10722754731185069,-0.10532088111260762,-0.10759189213993636,-0.12533252903506575,-0.11969645659548789,-0.06297203031520038,0.030746993600017314,0.052416500851082515,-0.10764461448653573,-0.13818155551936684,-0.008795104331197345,-0.025466360631672735,-0.04674247321887659,0.08210659922359254,-0.036707844724659155,-0.03911313559366181,-0.11435606288684741,0.03819496399517264,0.017296364283323595,-0.10384611637880492,0.03522036638340886,-0.23691202513716614,0.042919152357355106,-0.15089077428081787,-0.02671373919189679,-0.006251468553973849,-0.2131334257861064,-0.31062530496956575,-0.019747975814434104,-0.018839835741515376,-0.06747947360804929,-0.0731585684015601,-0.11354309664649298,-0.0312113895645334,-0.1250753650752192,-0.10929780806034572,0.006825908731648567,-0.22033868109013666,-0.07470664510291458,0.010384607036111437,-0.08334008609207788,0.008914799593069955,-0.032388264271567824,0.17830520174349318,0.013248398419565488,-0.01523859924517934,-0.17367608513593802,-0.07751312622901341,0.012531215191205813,-0.02334898037501798,0.0333174971632586,-0.17069888521213228,-0.08307188056191128,-0.022168804280907395,0.08438521849916336,-0.1096701983814381,-0.17138676999147529,-0.22428709162040383,-0.015410274996370932,-0.08841118504204992,-0.07799678063144033,-0.08949125974011163,-0.2398601582161608,-0.1691879873124187,0.023101207964380754,-0.024824696187122353,-0.03404386151659411,-0.07945922799046157,-0.056865919944352195,0.00013530189300992035,-0.06992997913169652,-0.032245536408309405,-0.10167982986127888,0.019701296846862726,-0.017033695806504934,-0.008804102637200106,0.04559266848756438,-0.02001934414740547,-0.24842587029751972,-0.14332091695623395,-0.12677135290502362,0.29021431407199727,-0.04501196946319497,-0.012788494921676552,-0.07590830280742078,-0.06760528074713767,-0.017457167781957494,-0.06775886265522346,-0.023682995689759956,0.05136280433998586
2025-05-29,0.052070483007393475,0.04077300027561204,-0.01800773012661372,-0.06452905932074371,-0.11423789182753619,-0.06943141727826196,-0.17666043776809293,0.008713072719242043,0.034428234741070374,-0.09771064420850406,-0.26573204310973275,-0.1062093346916202,-0.14384611360319366,-0.10627672997197957,-0.11281865625818455,-0.12074610957886422,-0.06061787646936945,0.027834297689061538,0.053108132254825136,-0.10531339132182249,-0.14440471107226416,0.0003249024466637218,-0.010017661990142868,-0.045274919497660715,0.060420994053728916,-0.018507950960452435,0.0031371114392786392,-0.09958143732381242,0.034599445472945356,-0.00208034481348518,-0.09293584859158543,0.04252744335720271,-0.2286936832205162,0.04272757401259686,-0.14614963813051496,-0.04960680757542257,-0.011467332403689579,-0.21775562829623496,-0.26934997402466854,-0.06621249963454234,-0.0351512040888855,-0.06725919918353562,-0.07305178586912753,-0.10190922247030954,-0.025877374595498548,-0.07021874633675429,-0.08781267520735336,0.004424786229730637,-0.2151486375373779,-0.07935672510460567,0.006499811382440934,-0.08073740976885735,0.011886628134717525,-0.029961343633918114,0.1820479186227567,0.004602032315023763,-0.007434931025964264,-0.18702399134564218,-0.07059753174958372,0.00839432519313188,-0.02772265290737086,0.025886467640961697,-0.16342614529887434,-0.08659370548996836,-0.012081057091453351,0.09809938668515972,-0.11167973566323308,-0.1661811529430406,-0.2591052678908221,-0.02587354372385664,-0.05261004329066532,-0.06777899464371329,-0.0767558202998726,-0.2767382399524909,-0.15704255239727027,0.01779453306476464,-0.00451289422701473,-0.03882639850688685,-0.0537560110728752,-0.04469635077516276,-0.009939982244525858,-0.0776043650100755,0.002454978355018622,-0.08345741321069622,0.021360690279677907,-0.041007721868486335,-0.00293040106077469,0.05562181014937573,0.009478847740178487,-0.22737387999192005,-0.16046659807824493,-0.06144554262556845,0.27138773597998445,-0.03714926339862745,-0.030848786545048856,-0.08049375496331379,-0.06290092012369364,-0.008847514659508615,-0.05371002698313698,-0.013481648381561184,0.04359736975897388
